x;y;z;total-temperature
0.014766018;-0.0023485098;-0.0023485098;323.13617
0.014938408;-0.002121429;-0.002121429;323.10843
0.014818098;-0.0022014685;-0.0022014685;323.21503
0.014846296;-0.0022261916;-0.0022261916;323.21503
0.015003686;-0.0020771378;-0.0020771378;323.09186
0.015085184;-0.001972995;-0.001972995;323.21091
0.015170448;-0.0019143349;-0.0019143349;323.27951
0.01518735;-0.0019291543;-0.0019291543;323.27951
0.018776953;-0.004011882;-0.004011882;323.19501
0.018810011;-0.0038519285;-0.0038519285;323.26245
0.01887721;-0.0039829165;-0.0039829165;323.25842
0.018897241;-0.0040004882;-0.0040004882;323.25842
0.018783307;-0.0037584519;-0.0037584519;323.27124
0.018710298;-0.0036736655;-0.0036736655;323.27795
0.018643526;-0.0036683239;-0.0036683239;323.27795
0.017665751;-0.0039462005;-0.0039462005;323.24347
0.01761619;-0.0039555882;-0.0039555882;323.24347
0.017776752;-0.0037619944;-0.0037619944;323.26968
0.017839884;-0.003637081;-0.003637081;323.25372
0.017839901;-0.0036546856;-0.0036546856;323.25372
0.017865688;-0.0036893801;-0.0036893801;323.29193
0.01788518;-0.0037064757;-0.0037064757;323.29193
0.015999882;-0.0040145661;-0.0040145661;323.18759
0.015781851;-0.0038552152;-0.0038552152;323.25793
0.015839027;-0.0039861817;-0.0039861817;323.25555
0.015862031;-0.004006343;-0.004006343;323.25555
0.015749117;-0.0037433293;-0.0037433293;323.25662
0.015620061;-0.0036681138;-0.0036681138;323.27377
0.015697045;-0.0036776282;-0.0036776282;323.27377
0.015664374;-0.0036056212;-0.0036056212;323.22382
0.015577301;-0.0035222564;-0.0035222564;323.19296
0.015478372;-0.0035490009;-0.0035490009;323.23154
0.015515916;-0.0034861953;-0.0034861953;323.23154
0.015397464;-0.0034079691;-0.0034079691;323.19586
0.015303098;-0.0033921401;-0.0033921401;323.19586
0.015369125;-0.0033358615;-0.0033358615;323.13275
0.01529631;-0.0032132275;-0.0032132275;323.09937
0.015165874;-0.0032133078;-0.0032133078;323.15829
0.015211753;-0.0031722432;-0.0031722432;323.15829
0.015058429;-0.0031140631;-0.0031140631;323.19824
0.014963738;-0.0030968627;-0.0030968627;323.19824
0.015239001;-0.0029867478;-0.0029867478;323.19696
0.015152797;-0.0030220856;-0.0030220856;323.23621
0.015157848;-0.0029616051;-0.0029616051;323.23621
0.014951031;-0.0028148016;-0.0028148016;323.27704
0.015023812;-0.0028572485;-0.0028572485;323.27704
0.014998677;-0.0027518822;-0.0027518822;323.26672
0.014846402;-0.0026503161;-0.0026503161;323.25574
0.014822657;-0.0025700668;-0.0025700668;323.25992
0.014765374;-0.0026071016;-0.0026071016;323.25992
0.014772608;-0.002550042;-0.002550042;323.2392
0.014738202;-0.002563209;-0.002563209;323.2392
0.014846675;-0.0023249106;-0.0023249106;323.19116
0.014824186;-0.0023989032;-0.0023989032;323.19116
0.014917929;-0.0023484121;-0.0023484121;323.13217
0.014960609;-0.0022387356;-0.0022387356;323.15781
0.014917564;-0.0021904653;-0.0021904653;323.15781
0.015077758;-0.0021302202;-0.0021302202;323.11246
0.015165585;-0.002010488;-0.002010488;323.21103
0.015210219;-0.0019772106;-0.0019772106;323.21103
0.015279322;-0.0019701188;-0.0019701188;323.2117
0.015308653;-0.0019074349;-0.0019074349;323.26636
0.01525646;-0.0018996821;-0.0018996821;323.26636
0.019105984;-0.0041731265;-0.0041731265;323.10675
0.019015798;-0.0040958324;-0.0040958324;323.12204
0.019004742;-0.0039440109;-0.0039440109;323.24493
0.018961035;-0.0039519798;-0.0039519798;323.24493
0.018963225;-0.0038516105;-0.0038516105;323.26111
0.018901;-0.0037997498;-0.0037997498;323.27719
0.01887878;-0.0038825471;-0.0038825471;323.27719
0.018833598;-0.0036881783;-0.0036881783;323.27649
0.018805362;-0.0036537757;-0.0036537757;323.27649
0.017336404;-0.0040989514;-0.0040989514;323.11914
0.017438678;-0.0040122243;-0.0040122243;323.19373
0.017533939;-0.0033888158;-0.0033888158;323.22592
0.017552217;-0.0034048446;-0.0034048446;323.22592
0.017591426;-0.0035220704;-0.0035220704;323.19321
0.017613964;-0.0038542971;-0.0038542971;323.26028
0.017530339;-0.0039879936;-0.0039879936;323.25681
0.017548462;-0.0040038861;-0.0040038861;323.25681
0.017681338;-0.0037594195;-0.0037594195;323.27066
0.017794574;-0.0036597475;-0.0036597475;323.2771
0.017820362;-0.0036944423;-0.0036944423;323.2771
0.017673025;-0.0036073017;-0.0036073017;323.22723
0.016090723;-0.0040112617;-0.0040112617;323.19263
0.015986564;-0.0039462186;-0.0039462186;323.24338
0.015935812;-0.003957992;-0.003957992;323.24338
0.015936522;-0.0038577423;-0.0038577423;323.25934
0.015919926;-0.0036071995;-0.0036071995;323.22726
0.015842101;-0.0038859295;-0.0038859295;323.27469
0.015865816;-0.0038058411;-0.0038058411;323.27469
0.015791107;-0.0036617499;-0.0036617499;323.27292
0.015808159;-0.0036974119;-0.0036974119;323.27292
0.016324483;-0.0040964163;-0.0040964163;323.12048
0.016085161;-0.003324328;-0.003324328;323.10428
0.015828829;-0.0036539065;-0.0036539065;323.24811
0.015840694;-0.0036363306;-0.0036363306;323.24811
0.015730852;-0.0035273649;-0.0035273649;323.15152
0.015939184;-0.0035272066;-0.0035272066;323.15411
0.015654277;-0.0034622208;-0.0034622208;323.12918
0.015509344;-0.0033927292;-0.0033927292;323.22412
0.015526839;-0.0034080639;-0.0034080639;323.22412
0.015632065;-0.0032951415;-0.0032951415;323.10266
0.015480998;-0.0033363225;-0.0033363225;323.15909
0.015520138;-0.0032952044;-0.0032952044;323.15909
0.01536693;-0.0031723238;-0.0031723238;323.13315
0.01517164;-0.0030987829;-0.0030987829;323.22723
0.015190146;-0.0031150039;-0.0031150039;323.22723
0.015344691;-0.003044592;-0.003044592;323.17401
0.015239809;-0.0029041984;-0.0029041984;323.23166
0.0151378;-0.0028790745;-0.0028790745;323.25491
0.015175966;-0.0028569673;-0.0028569673;323.25491
0.015113913;-0.0028398335;-0.0028398335;323.27713
0.015131217;-0.0028387115;-0.0028387115;323.27713
0.015088773;-0.0027539451;-0.0027539451;323.26575
0.014925018;-0.0026501326;-0.0026501326;323.25229
0.014829896;-0.0024929403;-0.0024929403;323.25327
0.014852765;-0.0025129886;-0.0025129886;323.25327
0.015010775;-0.0024245826;-0.0024245826;323.14774
0.015055525;-0.0022227813;-0.0022227813;323.16068
0.015107371;-0.0022562935;-0.0022562935;323.16068
0.015183172;-0.0020968223;-0.0020968223;323.18433
0.015145294;-0.0021499568;-0.0021499568;323.18433
0.015346635;-0.0020033435;-0.0020033435;323.18054
0.015403707;-0.0018895237;-0.0018895237;323.26633
0.01544655;-0.0019169677;-0.0019169677;323.26633
0.019162698;-0.0041129719;-0.0041129719;323.15329
0.019021368;-0.0040147179;-0.0040147179;323.189
0.019234024;-0.0040861131;-0.0040861131;323.19669
0.019213369;-0.0041680257;-0.0041680257;323.19669
0.019150747;-0.0039692814;-0.0039692814;323.24713
0.019099625;-0.0039253957;-0.0039253957;323.24713
0.019027309;-0.0037553366;-0.0037553366;323.27243
0.018882541;-0.003680723;-0.003680723;323.29242
0.01890319;-0.0036988377;-0.0036988377;323.29242
0.01734647;-0.0040140692;-0.0040140692;323.18823
0.017469363;-0.0039743432;-0.0039743432;323.24457
0.01742655;-0.0039246823;-0.0039246823;323.24457
0.017468572;-0.0038529681;-0.0038529681;323.26114
0.017489627;-0.0035502508;-0.0035502508;323.23386
0.017533189;-0.0034855586;-0.0034855586;323.23386
0.017587913;-0.003605746;-0.003605746;323.2294
0.017545432;-0.0038013018;-0.0038013018;323.27689
0.017529532;-0.0038867006;-0.0038867006;323.27689
0.017699147;-0.0036742876;-0.0036742876;323.27792
0.017629551;-0.0036691159;-0.0036691159;323.27792
0.016077414;-0.0039264038;-0.0039264038;323.24353
0.016117485;-0.0039714272;-0.0039714272;323.24353
0.016010262;-0.0037613222;-0.0037613222;323.26932
0.016001752;-0.0036046782;-0.0036046782;323.22595
0.015845884;-0.0036895687;-0.0036895687;323.28949
0.015866525;-0.0037076622;-0.0037076622;323.28949
0.016184673;-0.0033822758;-0.0033822758;323.22549
0.016204057;-0.003399269;-0.003399269;323.22549
0.016333722;-0.0040095155;-0.0040095155;323.18927
0.016011748;-0.0032871838;-0.0032871838;323.07068
0.016037911;-0.0031687014;-0.0031687014;323.13739
0.015792467;-0.0035564031;-0.0035564031;323.19931
0.015849436;-0.0034939386;-0.0034939386;323.19931
0.01598952;-0.0034389079;-0.0034389079;323.14615
0.015967283;-0.0033463791;-0.0033463791;323.14615
0.015676474;-0.0033696902;-0.0033696902;323.16931
0.015610422;-0.0033515941;-0.0033515941;323.16931
0.015634002;-0.0032131791;-0.0032131791;323.10059
0.015500467;-0.0032132622;-0.0032132622;323.15887
0.015548256;-0.003172338;-0.003172338;323.15887
0.015300891;-0.003096129;-0.003096129;323.20004
0.015393116;-0.0031124644;-0.0031124644;323.20004
0.015415794;-0.002985528;-0.002985528;323.19763
0.015324369;-0.0029055981;-0.0029055981;323.22903
0.01516939;-0.0027983093;-0.0027983093;323.29236
0.015190239;-0.0028165865;-0.0028165865;323.29236
0.015107577;-0.0026506449;-0.0026506449;323.25659
0.014972664;-0.0025853578;-0.0025853578;323.24054
0.014924156;-0.0025284628;-0.0025284628;323.24054
0.015016623;-0.0025105923;-0.0025105923;323.20468
0.015105303;-0.0023484181;-0.0023484181;323.13705
0.015272901;-0.0021301026;-0.0021301026;323.1116
0.015174923;-0.0022168022;-0.0022168022;323.21384
0.015190606;-0.0022305527;-0.0022305527;323.21384
0.015339532;-0.0020769804;-0.0020769804;323.09177
0.01541881;-0.0019681035;-0.0019681035;323.21417
0.015507524;-0.0019061221;-0.0019061221;323.28046
0.015525636;-0.0019220039;-0.0019220039;323.28046
0.019289179;-0.0041461997;-0.0041461997;323.13947
0.019116238;-0.0040101162;-0.0040101162;323.19571
0.019150773;-0.0038513057;-0.0038513057;323.26303
0.019217875;-0.0039762123;-0.0039762123;323.25952
0.019233828;-0.0039902087;-0.0039902087;323.25952
0.019119993;-0.0037560549;-0.0037560549;323.27197
0.019047687;-0.0036680233;-0.0036680233;323.27872
0.018985791;-0.0036633853;-0.0036633853;323.27872
0.016664993;-0.0041007693;-0.0041007693;323.11783
0.017334329;-0.0039424379;-0.0039424379;323.24405
0.017284965;-0.0039532441;-0.0039532441;323.24405
0.017444419;-0.003755453;-0.003755453;323.27075
0.017504402;-0.0036339089;-0.0036339089;323.25372
0.01750318;-0.0036529319;-0.0036529319;323.25372
0.017526498;-0.0036866001;-0.0036866001;323.29221
0.017543206;-0.0037012522;-0.0037012522;323.29221
0.016250649;-0.0035195379;-0.0035195379;323.19119
0.01611797;-0.0038558489;-0.0038558489;323.25964
0.016176401;-0.0039835512;-0.0039835512;323.25604
0.016195215;-0.004000043;-0.004000043;323.25604
0.016100869;-0.0037590594;-0.0037590594;323.26712
0.016033251;-0.0036712093;-0.0036712093;323.2764
0.015960224;-0.0036694508;-0.0036694508;323.2764
0.016150856;-0.0035462033;-0.0035462033;323.23239
0.016189899;-0.00348123;-0.00348123;323.23239
0.016423823;-0.0040140324;-0.0040140324;323.19171
0.016267404;-0.0039552669;-0.0039552669;323.24472
0.01632075;-0.0039414843;-0.0039414843;323.24472
0.015963847;-0.0032088894;-0.0032088894;323.1062
0.015810044;-0.0033131742;-0.0033131742;323.1998
0.015877508;-0.0033723067;-0.0033723067;323.1998
0.015707081;-0.0031681668;-0.0031681668;323.13831
0.01550696;-0.0030935879;-0.0030935879;323.22858
0.015528562;-0.0031125229;-0.0031125229;323.22858
0.015573622;-0.0029854255;-0.0029854255;323.19794
0.015488994;-0.0029617222;-0.0029617222;323.23776
0.015485838;-0.0030181885;-0.0030181885;323.23776
0.015351683;-0.0028605275;-0.0028605275;323.27869
0.015281394;-0.0028187472;-0.0028187472;323.27869
0.015334041;-0.0027520678;-0.0027520678;323.27051
0.015170887;-0.0026961311;-0.0026961311;323.27335
0.015190984;-0.0026122325;-0.0026122325;323.27335
0.015109076;-0.0025504425;-0.0025504425;323.24139
0.015065133;-0.0025674871;-0.0025674871;323.24139
0.015191452;-0.002322674;-0.002322674;323.19305
0.015173701;-0.0024010481;-0.0024010481;323.19305
0.015251536;-0.0023483343;-0.0023483343;323.13696
0.015250708;-0.0021969879;-0.0021969879;323.16
0.015295102;-0.0022364238;-0.0022364238;323.16
0.015412688;-0.0021272479;-0.0021272479;323.11392
0.015547287;-0.0019731007;-0.0019731007;323.21213
0.015501435;-0.0020083545;-0.0020083545;323.21213
0.015616797;-0.0019691011;-0.0019691011;323.21274
0.015646543;-0.0019058833;-0.0019058833;323.26682
0.015595157;-0.0018939734;-0.0018939734;323.26682
0.019350374;-0.0040910775;-0.0040910775;323.12463
0.019333288;-0.0039390083;-0.0039390083;323.24695
0.019291561;-0.0039464869;-0.0039464869;323.24695
0.019296696;-0.0038514326;-0.0038514326;323.26245
0.019238969;-0.0038001055;-0.0038001055;323.27802
0.019217879;-0.003881163;-0.003881163;323.27802
0.019171136;-0.0036863743;-0.0036863743;323.27777
0.019140387;-0.0036502245;-0.0036502245;323.27777
0.016995743;-0.0040943087;-0.0040943087;323.12247
0.017097861;-0.0040194783;-0.0040194783;323.19125
0.016674733;-0.0040117321;-0.0040117321;323.18872
0.017283397;-0.0038497325;-0.0038497325;323.26028
0.017188579;-0.0039841793;-0.0039841793;323.25589
0.017212069;-0.0040047741;-0.0040047741;323.25589
0.01735145;-0.0037550803;-0.0037550803;323.2713
0.017463118;-0.0036554846;-0.0036554846;323.27786
0.017486436;-0.0036891524;-0.0036891524;323.27786
0.016264914;-0.0038560617;-0.0038560617;323.26031
0.01624503;-0.0036065124;-0.0036065124;323.22885
0.016176874;-0.0038843427;-0.0038843427;323.27521
0.016193202;-0.0038016296;-0.0038016296;323.27521
0.016123863;-0.003655035;-0.003655035;323.27655
0.016141422;-0.0036909629;-0.0036909629;323.27655
0.016164631;-0.0036331594;-0.0036331594;323.25317
0.016157299;-0.0036551999;-0.0036551999;323.25317
0.016410865;-0.0039226743;-0.0039226743;323.24246
0.016447602;-0.0039719478;-0.0039719478;323.24246
0.015684849;-0.0030450867;-0.0030450867;323.17749
0.015838707;-0.0032089651;-0.0032089651;323.16824
0.015880561;-0.0031639405;-0.0031639405;323.16824
0.015642954;-0.0030967623;-0.0030967623;323.20337
0.015735725;-0.0031115662;-0.0031115662;323.20337
0.015570757;-0.0029047802;-0.0029047802;323.23309
0.015506409;-0.0028568732;-0.0028568732;323.2572
0.015466536;-0.0028810941;-0.0028810941;323.2572
0.015442262;-0.0028426207;-0.0028426207;323.27936
0.015462534;-0.0028397236;-0.0028397236;323.27936
0.015424614;-0.0027524559;-0.0027524559;323.26895
0.015262985;-0.0026477128;-0.0026477128;323.25854
0.015171631;-0.0024957291;-0.0024957291;323.25381
0.015190229;-0.0025120329;-0.0025120329;323.25381
0.015346629;-0.0024276713;-0.0024276713;323.14941
0.015441383;-0.0022486644;-0.0022486644;323.16058
0.015390452;-0.0022198062;-0.0022198062;323.16058
0.015516008;-0.0020938513;-0.0020938513;323.1861
0.015477215;-0.0021441716;-0.0021441716;323.1861
0.015682897;-0.0020043028;-0.0020043028;323.18015
0.015736995;-0.0018871725;-0.0018871725;323.26575
0.015776036;-0.0019161133;-0.0019161133;323.26575
0.01935293;-0.0040094834;-0.0040094834;323.19174
0.019481746;-0.0039750054;-0.0039750054;323.24661
0.019428406;-0.0039273496;-0.0039273496;323.24661
0.019362561;-0.0037571734;-0.0037571734;323.27277
0.019223027;-0.0036820511;-0.0036820511;323.29279
0.01924411;-0.0037005476;-0.0037005476;323.29279
0.016766451;-0.0040054237;-0.0040054237;323.19562
0.017004494;-0.0040146755;-0.0040146755;323.18814
0.017084422;-0.0039282343;-0.0039282343;323.24164
0.017124735;-0.0039786906;-0.0039786906;323.24164
0.017125979;-0.0038508503;-0.0038508503;323.25943
0.016662262;-0.0039427313;-0.0039427313;323.24414
0.016613204;-0.0039563929;-0.0039563929;323.24414
0.017189806;-0.0038806645;-0.0038806645;323.27588
0.017211728;-0.0037977479;-0.0037977479;323.27588
0.01737014;-0.00366978;-0.00366978;323.27737
0.017300518;-0.0036633725;-0.0036633725;323.27737
0.017341787;-0.0036019797;-0.0036019797;323.22598
0.016339114;-0.003759634;-0.003759634;323.26974
0.016330261;-0.0036064775;-0.0036064775;323.2261
0.016174858;-0.0036911282;-0.0036911282;323.29099
0.01619071;-0.0037050238;-0.0037050238;323.29099
0.016451513;-0.003855183;-0.003855183;323.25879
0.016510954;-0.0039834045;-0.0039834045;323.25458
0.016537532;-0.0040067043;-0.0040067043;323.25458
0.015753618;-0.0029887196;-0.0029887196;323.19974
0.015841721;-0.003095814;-0.003095814;323.23239
0.015854927;-0.0031073906;-0.0031073906;323.23239
0.015657976;-0.0029048596;-0.0029048596;323.23029
0.015502415;-0.0027983142;-0.0027983142;323.29443
0.015522003;-0.0028154859;-0.0028154859;323.29443
0.0154478;-0.0026473962;-0.0026473962;323.25943
0.01531563;-0.0025842765;-0.0025842765;323.24405
0.015262235;-0.002532461;-0.002532461;323.24405
0.015356481;-0.0025171202;-0.0025171202;323.2081
0.015441124;-0.0023446188;-0.0023446188;323.13754
0.015605737;-0.0021271321;-0.0021271321;323.1131
0.015505928;-0.002206363;-0.002206363;323.21429
0.015519514;-0.0022182756;-0.0022182756;323.21429
0.015675381;-0.0020768226;-0.0020768226;323.09186
0.015751682;-0.0019700259;-0.0019700259;323.21387
0.015837476;-0.0019013711;-0.0019013711;323.28058
0.015859848;-0.0019209894;-0.0019209894;323.28058
0.019448033;-0.0040134336;-0.0040134336;323.19473
0.019482994;-0.0038519111;-0.0038519111;323.26315
0.019552907;-0.0039848201;-0.0039848201;323.25931
0.019570678;-0.0040004109;-0.0040004109;323.25931
0.019453755;-0.0037552982;-0.0037552982;323.27209
0.019386699;-0.0036688151;-0.0036688151;323.27859
0.019325975;-0.0036635166;-0.0036635166;323.27859
0.016753988;-0.0039230641;-0.0039230641;323.24658
0.016796626;-0.0039670398;-0.0039670398;323.24658
0.016991042;-0.0039440501;-0.0039440501;323.24399
0.016938012;-0.0039520194;-0.0039520194;323.24399
0.017107291;-0.0037584191;-0.0037584191;323.26907
0.016609602;-0.0038541006;-0.0038541006;323.25955
0.017189465;-0.0036785414;-0.0036785414;323.29141
0.017210161;-0.0036966882;-0.0036966882;323.29141
0.017258616;-0.003601983;-0.003601983;323.22861
0.016435606;-0.0037610556;-0.0037610556;323.26706
0.016359968;-0.0036692147;-0.0036692147;323.27646
0.016283279;-0.0036690366;-0.0036690366;323.27646
0.016514855;-0.0038811043;-0.0038811043;323.27423
0.016537832;-0.0038021116;-0.0038021116;323.27423
0.015905688;-0.0029886225;-0.0029886225;323.19955
0.015820635;-0.0029650375;-0.0029650375;323.23953
0.015817717;-0.0030246433;-0.0030246433;323.23953
0.015613238;-0.0028161246;-0.0028161246;323.27991
0.015684864;-0.0028575913;-0.0028575913;323.27991
0.015662903;-0.0027514948;-0.0027514948;323.27115
0.015505328;-0.0026961516;-0.0026961516;323.27493
0.015524919;-0.0026111638;-0.0026111638;323.27493
0.015409877;-0.0025689355;-0.0025689355;323.24371
0.015450713;-0.0025477863;-0.0025477863;323.24371
0.015522349;-0.0023142269;-0.0023142269;323.19324
0.015508503;-0.002398269;-0.002398269;323.19324
0.015583344;-0.0023445385;-0.0023445385;323.1377
0.015580532;-0.002189365;-0.002189365;323.16068
0.015627934;-0.0022316109;-0.0022316109;323.16068
0.015748406;-0.0021254446;-0.0021254446;323.11252
0.015833894;-0.0020091601;-0.0020091601;323.21185
0.01588062;-0.0019748658;-0.0019748658;323.21185
0.015952514;-0.001969646;-0.001969646;323.21332
0.015931753;-0.0018921966;-0.0018921966;323.26721
0.015981259;-0.0019066287;-0.0019066287;323.26721
0.019686997;-0.0040948731;-0.0040948731;323.12378
0.019673293;-0.0039464179;-0.0039464179;323.24469
0.0196309;-0.0039541246;-0.0039541246;323.24469
0.019635223;-0.0038532426;-0.0038532426;323.26175
0.019576231;-0.0037986496;-0.0037986496;323.27829
0.019554136;-0.0038839404;-0.0038839404;323.27829
0.019508339;-0.003683748;-0.003683748;323.27725
0.019477909;-0.0036486133;-0.0036486133;323.27725
0.016794847;-0.0038574885;-0.0038574885;323.26163
0.016939962;-0.0038557618;-0.0038557618;323.26022
0.01685451;-0.0039843451;-0.0039843451;323.25714
0.016869729;-0.0039976882;-0.0039976882;323.25714
0.017014647;-0.0037608731;-0.0037608731;323.2699
